company,year,metric,value,unit,source,source_detail,extraction_method,reliability,comparability,certainty,is_default,quality_flag,notes
Kroman Celik Sanayii AS,2023,production_mt,0.831,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kroman Celik Sanayii AS,2023,emissions_mt_co2,0.12,Mt CO2e,climate_trace,"1 facilities, intensity=0.14",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kroman Celik Sanayii AS,2024,production_mt,0.892,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kroman Celik Sanayii AS,2024,emissions_mt_co2,0.129,Mt CO2e,climate_trace,"1 facilities, intensity=0.14",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kroman Celik Sanayii AS,2025,production_mt,0.763,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kroman Celik Sanayii AS,2025,emissions_mt_co2,0.11,Mt CO2e,climate_trace,"1 facilities, intensity=0.14",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kurum International ShA,2021,production_mt,0.05,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kurum International ShA,2021,emissions_mt_co2,0.004,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kurum International ShA,2022,production_mt,0.423,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kurum International ShA,2022,emissions_mt_co2,0.034,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kurum International ShA,2023,production_mt,0.426,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kurum International ShA,2023,emissions_mt_co2,0.034,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kurum International ShA,2024,production_mt,0.425,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kurum International ShA,2024,emissions_mt_co2,0.034,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kurum International ShA,2025,production_mt,0.355,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kurum International ShA,2025,emissions_mt_co2,0.028,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kyoei Steel Ltd,2021,production_mt,2.301,Mt,climate_trace,"3 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kyoei Steel Ltd,2021,emissions_mt_co2,0.184,Mt CO2e,climate_trace,"3 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kyoei Steel Ltd,2022,production_mt,1.986,Mt,climate_trace,"3 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kyoei Steel Ltd,2022,emissions_mt_co2,0.159,Mt CO2e,climate_trace,"3 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Kyoei Steel Ltd,2023,production_mt,2.105,Mt,climate_trace,"3 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kyoei Steel Ltd,2023,emissions_mt_co2,0.168,Mt CO2e,climate_trace,"3 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kyoei Steel Ltd,2024,production_mt,2.05,Mt,climate_trace,"3 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kyoei Steel Ltd,2024,emissions_mt_co2,0.164,Mt CO2e,climate_trace,"3 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kyoei Steel Ltd,2025,production_mt,1.309,Mt,climate_trace,"3 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Kyoei Steel Ltd,2025,emissions_mt_co2,0.105,Mt CO2e,climate_trace,"3 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Laiwu Steel Yinshan Section Co Ltd,2021,production_mt,4.225,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2021,emissions_mt_co2,8.028,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2022,production_mt,4.155,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2022,emissions_mt_co2,7.895,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2023,production_mt,4.288,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2023,emissions_mt_co2,8.148,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2024,production_mt,3.826,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2024,emissions_mt_co2,7.27,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2025,production_mt,3.385,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Laiwu Steel Yinshan Section Co Ltd,2025,emissions_mt_co2,6.432,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lamines Marchands Europeens SA,2021,production_mt,0.485,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lamines Marchands Europeens SA,2021,emissions_mt_co2,0.039,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lamines Marchands Europeens SA,2022,production_mt,0.441,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lamines Marchands Europeens SA,2022,emissions_mt_co2,0.035,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lamines Marchands Europeens SA,2023,production_mt,0.336,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lamines Marchands Europeens SA,2023,emissions_mt_co2,0.027,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lamines Marchands Europeens SA,2024,production_mt,0.392,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lamines Marchands Europeens SA,2024,emissions_mt_co2,0.031,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lamines Marchands Europeens SA,2025,production_mt,0.392,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lamines Marchands Europeens SA,2025,emissions_mt_co2,0.031,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lao Cai Cast Iron and Steel,2021,production_mt,0.46,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2021,emissions_mt_co2,0.874,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2022,production_mt,0.262,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2022,emissions_mt_co2,0.499,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2023,production_mt,0.298,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2023,emissions_mt_co2,0.565,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2024,production_mt,0.352,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2024,emissions_mt_co2,0.669,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2025,production_mt,0.315,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lao Cai Cast Iron and Steel,2025,emissions_mt_co2,0.599,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lech Stahlwerke GmbH,2021,production_mt,1.234,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lech Stahlwerke GmbH,2021,emissions_mt_co2,0.099,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lech Stahlwerke GmbH,2022,production_mt,1.004,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lech Stahlwerke GmbH,2022,emissions_mt_co2,0.08,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Lech Stahlwerke GmbH,2023,production_mt,1.049,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lech Stahlwerke GmbH,2023,emissions_mt_co2,0.084,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lech Stahlwerke GmbH,2024,production_mt,1.057,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lech Stahlwerke GmbH,2024,emissions_mt_co2,0.085,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lech Stahlwerke GmbH,2025,production_mt,0.657,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lech Stahlwerke GmbH,2025,emissions_mt_co2,0.053,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Lengshuijiang Iron and Steel Co Ltd,2021,production_mt,2.388,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2021,emissions_mt_co2,4.537,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2022,production_mt,2.617,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2022,emissions_mt_co2,4.971,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2023,production_mt,2.594,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2023,emissions_mt_co2,4.928,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2024,production_mt,2.431,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2024,emissions_mt_co2,4.618,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2025,production_mt,2.055,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lengshuijiang Iron and Steel Co Ltd,2025,emissions_mt_co2,3.904,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianfeng Steel (Zhangjiagang) Co Ltd,2021,production_mt,7.793,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2021,emissions_mt_co2,13.265,Mt CO2e,climate_trace,"1 facilities, intensity=1.70",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2022,production_mt,7.723,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2022,emissions_mt_co2,13.146,Mt CO2e,climate_trace,"1 facilities, intensity=1.70",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2023,production_mt,7.581,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2023,emissions_mt_co2,12.904,Mt CO2e,climate_trace,"1 facilities, intensity=1.70",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2024,production_mt,7.697,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2024,emissions_mt_co2,13.102,Mt CO2e,climate_trace,"1 facilities, intensity=1.70",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2025,production_mt,6.253,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Lianfeng Steel (Zhangjiagang) Co Ltd,2025,emissions_mt_co2,10.644,Mt CO2e,climate_trace,"1 facilities, intensity=1.70",satellite_model,0.6,0.8,0.72,True,,"Facility types: BF/BOF, EAF"
Lianyungang Huale Alloy Group Co Ltd,2021,production_mt,0.464,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2021,emissions_mt_co2,0.882,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2022,production_mt,0.451,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2022,emissions_mt_co2,0.857,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2023,production_mt,0.47,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2023,emissions_mt_co2,0.892,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2024,production_mt,0.495,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2024,emissions_mt_co2,0.94,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2025,production_mt,0.418,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Huale Alloy Group Co Ltd,2025,emissions_mt_co2,0.795,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2021,production_mt,2.446,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2021,emissions_mt_co2,4.647,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2022,production_mt,2.457,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2022,emissions_mt_co2,4.668,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2023,production_mt,2.074,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2023,emissions_mt_co2,3.941,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2024,production_mt,1.496,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2024,emissions_mt_co2,2.842,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2025,production_mt,2.117,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Xingxin Iron and Steel Co Ltd,2025,emissions_mt_co2,4.022,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2021,production_mt,2.387,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2021,emissions_mt_co2,4.535,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2022,production_mt,2.387,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2022,emissions_mt_co2,4.536,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2023,production_mt,2.476,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2023,emissions_mt_co2,4.703,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2024,production_mt,2.64,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2024,emissions_mt_co2,5.016,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2025,production_mt,2.084,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Lianyungang Yaxin Iron and Steel Co Ltd,2025,emissions_mt_co2,3.96,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2021,production_mt,1.908,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2021,emissions_mt_co2,3.625,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2022,production_mt,1.744,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2022,emissions_mt_co2,3.314,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2023,production_mt,1.74,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2023,emissions_mt_co2,3.307,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2024,production_mt,1.992,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2024,emissions_mt_co2,3.785,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2025,production_mt,1.699,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Liaoyang United Steel Co Ltd,2025,emissions_mt_co2,3.228,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
